manual_transcript,source,path
我想点播电视剧《绿野仙踪》。,video,/home/v2129375/dataset/tts_audio/audio_1306.wav
我想看苹果的电影,video,/home/v2129375/dataset/tts_audio/audio_1307.wav
金华市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1308.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1309.wav
我想点播于淑珍的音乐,music,/home/v2129375/dataset/tts_audio/audio_1310.wav
我想点播电视剧王牌逗王牌,video,/home/v2129375/dataset/tts_audio/audio_1311.wav
唐山的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1312.wav
我想点播王雅洁的音乐,music,/home/v2129375/dataset/tts_audio/audio_1313.wav
我想点播谍影重重四,video,/home/v2129375/dataset/tts_audio/audio_1314.wav
甘南州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1315.wav
我想点播肖恩曼德斯的《Shape of You》,music,/home/v2129375/dataset/tts_audio/audio_1316.wav
太原市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1317.wav
重庆今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1318.wav
日喀则地区的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1319.wav
包头市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1320.wav
我想点播冷漠小雪的音乐,music,/home/v2129375/dataset/tts_audio/audio_1321.wav
齐齐哈尔市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1322.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1323.wav
孝感市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1324.wav
淄博市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1325.wav
巴中天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1326.wav
我想看电视剧自寻死路,video,/home/v2129375/dataset/tts_audio/audio_1327.wav
我想看蜘蛛侠的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1328.wav
我想点播廖名扬的音乐,music,/home/v2129375/dataset/tts_audio/audio_1329.wav
伊犁的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1330.wav
喀什的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1331.wav
贺州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1332.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1333.wav
我想点播电视剧新乌龙院之笑闹江湖,video,/home/v2129375/dataset/tts_audio/audio_1334.wav
我想点播电视剧恋之欲室,video,/home/v2129375/dataset/tts_audio/audio_1335.wav
我想看盗墓笔记的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1336.wav
我想点播王绎龙的音乐,music,/home/v2129375/dataset/tts_audio/audio_1337.wav
我想点播刘惜君的音乐,music,/home/v2129375/dataset/tts_audio/audio_1338.wav
黑河的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1339.wav
德宏傣族景颇族自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1340.wav
我想看点播视频宝贝在这儿,video,/home/v2129375/dataset/tts_audio/audio_1341.wav
我想听蔡少芬的音乐,music,/home/v2129375/dataset/tts_audio/audio_1342.wav
香港今天的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1343.wav
我想点播《巨齿鲨》,video,/home/v2129375/dataset/tts_audio/audio_1344.wav
我想点播《生日快乐》视频,video,/home/v2129375/dataset/tts_audio/audio_1345.wav
我想点播电视剧乐比悠悠,video,/home/v2129375/dataset/tts_audio/audio_1346.wav
我想点播李克勤的《茄子》,music,/home/v2129375/dataset/tts_audio/audio_1347.wav
普洱市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1348.wav
我想点播小熊乐园的音乐,music,/home/v2129375/dataset/tts_audio/audio_1349.wav
我想点播小苹果,video,/home/v2129375/dataset/tts_audio/audio_1350.wav
我想点播罗大佑的音乐,music,/home/v2129375/dataset/tts_audio/audio_1351.wav
我想点播电视剧《三个和尚》。,video,/home/v2129375/dataset/tts_audio/audio_1352.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1353.wav
我想点播电视剧永垂不朽,video,/home/v2129375/dataset/tts_audio/audio_1354.wav
岳阳的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1355.wav
鸡西的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1356.wav
我想点播海龟先生的音乐,music,/home/v2129375/dataset/tts_audio/audio_1357.wav
我想看超人电视剧,video,/home/v2129375/dataset/tts_audio/audio_1358.wav
我想点播大冒险,video,/home/v2129375/dataset/tts_audio/audio_1359.wav
沈阳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1360.wav
我想点播郭峰的音乐,music,/home/v2129375/dataset/tts_audio/audio_1361.wav
郴州市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1362.wav
临沂市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1363.wav
衢州市今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1364.wav
我想点播宝贝当家,video,/home/v2129375/dataset/tts_audio/audio_1365.wav
亳州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1366.wav
我想点播毛阿敏的《我爱你》,music,/home/v2129375/dataset/tts_audio/audio_1367.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1368.wav
我想点播张艺兴的音乐,music,/home/v2129375/dataset/tts_audio/audio_1369.wav
我想看飞刀传说的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1370.wav
我想看电视剧观复锵锵,video,/home/v2129375/dataset/tts_audio/audio_1371.wav
我想看电影美女与野兽,video,/home/v2129375/dataset/tts_audio/audio_1372.wav
日喀则的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1373.wav
邢台市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1374.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1375.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1376.wav
我想听小蓓蕾组合的音乐,music,/home/v2129375/dataset/tts_audio/audio_1377.wav
萍乡今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1378.wav
济宁的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1379.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1380.wav
长治市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1381.wav
我想点播黄伟年的《黄河》,music,/home/v2129375/dataset/tts_audio/audio_1382.wav
温州今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1383.wav
澳门今天的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1384.wav
我想看黄梅戏的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1385.wav
我想点播李健的《青花瓷》,music,/home/v2129375/dataset/tts_audio/audio_1386.wav
我想点播《木乃伊男孩》,video,/home/v2129375/dataset/tts_audio/audio_1387.wav
我想看日瓦戈医生的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1388.wav
丽水市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1389.wav
我想点播西游记女儿国。,video,/home/v2129375/dataset/tts_audio/audio_1390.wav
我想看电视剧信仰,video,/home/v2129375/dataset/tts_audio/audio_1391.wav
我想看电视剧另一个家,video,/home/v2129375/dataset/tts_audio/audio_1392.wav
我想看动物世界的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1393.wav
我想看电影《卡萨布兰卡》。,video,/home/v2129375/dataset/tts_audio/audio_1394.wav
我想点播小虎队的音乐,music,/home/v2129375/dataset/tts_audio/audio_1395.wav
我想点播藤田惠美的音乐,music,/home/v2129375/dataset/tts_audio/audio_1396.wav
台州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1397.wav
我想看猎人视频。,video,/home/v2129375/dataset/tts_audio/audio_1398.wav
我想看抢劫恋爱剧集,video,/home/v2129375/dataset/tts_audio/audio_1399.wav
我想点播乌达木的《无名之辈》,music,/home/v2129375/dataset/tts_audio/audio_1400.wav
我想看电视剧《我会听话》。,video,/home/v2129375/dataset/tts_audio/audio_1401.wav
海口市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1402.wav
我想点播电视剧《欢乐颂》。,video,/home/v2129375/dataset/tts_audio/audio_1403.wav
杭州今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1404.wav
滨州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1405.wav
湘西土家族苗族自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1406.wav
广元市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1407.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1408.wav
我想看红灯的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1409.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1410.wav
迪庆的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1411.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1412.wav
阳江市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1413.wav
我想点播《速度与激情八》,video,/home/v2129375/dataset/tts_audio/audio_1414.wav
蚌埠市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1415.wav
慕尼黑的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1416.wav
张家界市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1417.wav
我想看红楼梦的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1418.wav
我想点播张雨行的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1419.wav
台州市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1420.wav
我想点播于红梅的音乐,music,/home/v2129375/dataset/tts_audio/audio_1421.wav
我想看巨神战击队的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1422.wav
我想点播苏芮的《我爱你》,music,/home/v2129375/dataset/tts_audio/audio_1423.wav
三门峡今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1424.wav
我想点播电视剧《现代启示录》。,video,/home/v2129375/dataset/tts_audio/audio_1425.wav
太原的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1426.wav
深圳的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1427.wav
我想点播夏呈青的音乐,music,/home/v2129375/dataset/tts_audio/audio_1428.wav
我想点播海底小纵队,video,/home/v2129375/dataset/tts_audio/audio_1429.wav
我想点播郑秀文的音乐,music,/home/v2129375/dataset/tts_audio/audio_1430.wav
贵港市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1431.wav
我想看电视剧鸭汤,video,/home/v2129375/dataset/tts_audio/audio_1432.wav
我想点播真心无边的音乐,music,/home/v2129375/dataset/tts_audio/audio_1433.wav
我想点播张震岳的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1434.wav
我想看无问西东的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1435.wav
我想点播韦唯的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1436.wav
我想点播七龙珠,video,/home/v2129375/dataset/tts_audio/audio_1437.wav
驻马店市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1438.wav
我想点播电视剧《街灯》。,video,/home/v2129375/dataset/tts_audio/audio_1439.wav
漯河的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1440.wav
济南市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1441.wav
台南天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1442.wav
我想点播瞿杰的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1443.wav
我想点播豪图的音乐,music,/home/v2129375/dataset/tts_audio/audio_1444.wav
南京市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1445.wav
我想点播《幻想曲》,video,/home/v2129375/dataset/tts_audio/audio_1446.wav
我想点播澳门风云三。,video,/home/v2129375/dataset/tts_audio/audio_1447.wav
我想点播电视剧《跨越彩虹》。,video,/home/v2129375/dataset/tts_audio/audio_1448.wav
我想点播李韵菲的音乐,music,/home/v2129375/dataset/tts_audio/audio_1449.wav
我想点播李纲的音乐,music,/home/v2129375/dataset/tts_audio/audio_1450.wav
我想点播电视剧《铁路战斗队》。,video,/home/v2129375/dataset/tts_audio/audio_1451.wav
我想点播火山的音乐,music,/home/v2129375/dataset/tts_audio/audio_1452.wav
深圳天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1453.wav
我想点播娜宝的《你是我的》,music,/home/v2129375/dataset/tts_audio/audio_1454.wav
我想点播崔一乔的音乐,music,/home/v2129375/dataset/tts_audio/audio_1455.wav
西安的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1456.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1457.wav
三亚今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1458.wav
我想看电视剧南少林荡倭英豪,video,/home/v2129375/dataset/tts_audio/audio_1459.wav
我想看红灯记的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1460.wav
我想看电影邦妮和克莱德,video,/home/v2129375/dataset/tts_audio/audio_1461.wav
基隆市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1462.wav
我想听校长的音乐,music,/home/v2129375/dataset/tts_audio/audio_1463.wav
我想点播电视剧非凡公主,video,/home/v2129375/dataset/tts_audio/audio_1464.wav
鄂州的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1465.wav
我想看《水浒传》的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1466.wav
我想点播啦啦队恶女,video,/home/v2129375/dataset/tts_audio/audio_1467.wav
黄冈今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1468.wav
我想点播电视剧《我们的爱》。,video,/home/v2129375/dataset/tts_audio/audio_1469.wav
德州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1470.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1471.wav
我想点播乔华的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1472.wav
我想点播龙梅子老猫,music,/home/v2129375/dataset/tts_audio/audio_1473.wav
迪拜的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1474.wav
济宁市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1475.wav
我想点播蔡镇泽的音乐,music,/home/v2129375/dataset/tts_audio/audio_1476.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1477.wav
我想点播电视剧弗兰肯斯坦,video,/home/v2129375/dataset/tts_audio/audio_1478.wav
我想点播电视剧《数星星》。,video,/home/v2129375/dataset/tts_audio/audio_1479.wav
我想点播张智的《天涯故人》,music,/home/v2129375/dataset/tts_audio/audio_1480.wav
我想看蜡笔小新全集,video,/home/v2129375/dataset/tts_audio/audio_1481.wav
我想看《纸牌屋》,video,/home/v2129375/dataset/tts_audio/audio_1482.wav
乌兰察布市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1483.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1484.wav
我想点播吴琴儿的音乐,music,/home/v2129375/dataset/tts_audio/audio_1485.wav
我想点播旋转舞的电视剧,video,/home/v2129375/dataset/tts_audio/audio_1486.wav
我想听情歌伴侣的音乐,music,/home/v2129375/dataset/tts_audio/audio_1487.wav
我想点播凤凰传奇的音乐,music,/home/v2129375/dataset/tts_audio/audio_1488.wav
湖州的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1489.wav
吉安的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1490.wav
我想点播《速度与激情》四。,video,/home/v2129375/dataset/tts_audio/audio_1491.wav
我想看育婴奇谭,video,/home/v2129375/dataset/tts_audio/audio_1492.wav
昭通市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1493.wav
石家庄的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1494.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1495.wav
我想看电影《城市野人》。,video,/home/v2129375/dataset/tts_audio/audio_1496.wav
我想点播流浪者的音乐,music,/home/v2129375/dataset/tts_audio/audio_1497.wav
我想点播刘晓华的音乐,music,/home/v2129375/dataset/tts_audio/audio_1498.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1499.wav
我想点播苗佳的《我爱你》,music,/home/v2129375/dataset/tts_audio/audio_1500.wav
我想看电视剧因为遇见你,video,/home/v2129375/dataset/tts_audio/audio_1501.wav
宜宾的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1502.wav
阿坝藏族羌族自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1503.wav
我想点播云菲菲的音乐,music,/home/v2129375/dataset/tts_audio/audio_1504.wav
我想点播迪克牛仔的音乐,music,/home/v2129375/dataset/tts_audio/audio_1505.wav
红河哈尼族彝族自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1506.wav
南昌市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1507.wav
我想点播指环王三王者无敌,video,/home/v2129375/dataset/tts_audio/audio_1508.wav
我想看妈妈宝贝的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1509.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1510.wav
让我们点播电视剧《让我们荡起双桨》,video,/home/v2129375/dataset/tts_audio/audio_1511.wav
红河自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1512.wav
常德市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1513.wav
常州市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1514.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1515.wav
韶关市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1516.wav
我想看点播视频意外,video,/home/v2129375/dataset/tts_audio/audio_1517.wav
我想看电视剧绣春刀,video,/home/v2129375/dataset/tts_audio/audio_1518.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1519.wav
我想看黄金时代的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1520.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1521.wav
我想看电视剧岳飞,video,/home/v2129375/dataset/tts_audio/audio_1522.wav
我想点播吴亦凡的音乐,music,/home/v2129375/dataset/tts_audio/audio_1523.wav
我想点播小花仙动画的音乐,music,/home/v2129375/dataset/tts_audio/audio_1524.wav
我想点播杨采妮的《我爱你》,music,/home/v2129375/dataset/tts_audio/audio_1525.wav
我想点播电视剧《雨中曲》。,video,/home/v2129375/dataset/tts_audio/audio_1526.wav
我想点播《捉妖记二》,video,/home/v2129375/dataset/tts_audio/audio_1527.wav
柳州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1528.wav
临汾天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1529.wav
舟山的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1530.wav
我想看电影望夫成龙,video,/home/v2129375/dataset/tts_audio/audio_1531.wav
楚雄彝族自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1532.wav
我想点播李念东的音乐,music,/home/v2129375/dataset/tts_audio/audio_1533.wav
北京今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1534.wav
天水市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1535.wav
我想点播范玮琪的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1536.wav
博尔塔拉自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1537.wav
昌吉回族自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1538.wav
随州市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1539.wav
我想点播苏伦图的音乐,music,/home/v2129375/dataset/tts_audio/audio_1540.wav
我想看一部动画片。,video,/home/v2129375/dataset/tts_audio/audio_1541.wav
亳州市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1542.wav
我想看海绵宝宝的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1543.wav
张掖市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1544.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1545.wav
海东市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1546.wav
我想点播何炅的音乐,music,/home/v2129375/dataset/tts_audio/audio_1547.wav
三门峡市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1548.wav
我想点播王麟的《春风又绿江南岸》,music,/home/v2129375/dataset/tts_audio/audio_1549.wav
我想点播电视剧《花都丽影》。,video,/home/v2129375/dataset/tts_audio/audio_1550.wav
林芝地区的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1551.wav
我想看电视剧拔萝卜,video,/home/v2129375/dataset/tts_audio/audio_1552.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1553.wav
我想点播张惠妹的《我是传奇》,music,/home/v2129375/dataset/tts_audio/audio_1554.wav
我想点播《金刚狼：三部曲》,video,/home/v2129375/dataset/tts_audio/audio_1555.wav
海南藏族自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1556.wav
抚州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1557.wav
郴州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1558.wav
潍坊市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1559.wav
滁州市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1560.wav
我想点播贝瓦儿歌小苹果,video,/home/v2129375/dataset/tts_audio/audio_1561.wav
巢湖的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1562.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1563.wav
我想点播粉红小猪,video,/home/v2129375/dataset/tts_audio/audio_1564.wav
我想看在江边的电视剧,video,/home/v2129375/dataset/tts_audio/audio_1565.wav
我想点播电视剧粉红猪,video,/home/v2129375/dataset/tts_audio/audio_1566.wav
周口的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1567.wav
我想看《旋风少女》的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1568.wav
我想点播电视剧芈月传,video,/home/v2129375/dataset/tts_audio/audio_1569.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1570.wav
玉树藏族自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1571.wav
我想看傻瓜回忆录的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1572.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1573.wav
我想看马赛曲的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1574.wav
呼和浩特的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1575.wav
荆门的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1576.wav
南充市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1577.wav
我想点播《魔兽》,video,/home/v2129375/dataset/tts_audio/audio_1578.wav
我想点播陶喆的关诗敏的音乐,music,/home/v2129375/dataset/tts_audio/audio_1579.wav
我想看保龄球的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1580.wav
黄冈市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1581.wav
我想点播孟蕾的《月光》,music,/home/v2129375/dataset/tts_audio/audio_1582.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1583.wav
我想点播王非非的音乐,music,/home/v2129375/dataset/tts_audio/audio_1584.wav
新北天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1585.wav
我想点播胡碧文荟的音乐,music,/home/v2129375/dataset/tts_audio/audio_1586.wav
池州的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1587.wav
那曲的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1588.wav
我想点播天线宝宝宝宝,video,/home/v2129375/dataset/tts_audio/audio_1589.wav
我想点播电视剧葫芦兄弟,video,/home/v2129375/dataset/tts_audio/audio_1590.wav
安庆市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1591.wav
洛杉矶的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1592.wav
我想点播宝宝巴士儿歌的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1593.wav
广元的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1594.wav
我想点播海鲜面。,music,/home/v2129375/dataset/tts_audio/audio_1595.wav
我想点播电视剧《反转人生》。,video,/home/v2129375/dataset/tts_audio/audio_1596.wav
我想点播杨丞琳的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1597.wav
武汉市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1598.wav
我想点播黄勇的《黄勇》,music,/home/v2129375/dataset/tts_audio/audio_1599.wav
我想点播阿宝的《我爱你》,music,/home/v2129375/dataset/tts_audio/audio_1600.wav
我想点播周渝民的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1601.wav
烟台市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1602.wav
我想点播胡哲行的音乐,music,/home/v2129375/dataset/tts_audio/audio_1603.wav
我想点播谭松韵和熊梓琪的音乐,music,/home/v2129375/dataset/tts_audio/audio_1604.wav
我想点播孙露的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1605.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1606.wav
铜川市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1607.wav
石嘴山的天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1608.wav
我想点播电视剧蝶双飞,video,/home/v2129375/dataset/tts_audio/audio_1609.wav
我想看电影沉默的羔羊,video,/home/v2129375/dataset/tts_audio/audio_1610.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1611.wav
黄南藏族自治州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1612.wav
深圳的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1613.wav
惠州今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1614.wav
我想点播小伴龙的音乐,music,/home/v2129375/dataset/tts_audio/audio_1615.wav
台中天气如何？,city,/home/v2129375/dataset/tts_audio/audio_1616.wav
榆林市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1617.wav
衡水市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1618.wav
三亚今天的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1619.wav
我想看电视剧一尘不染,video,/home/v2129375/dataset/tts_audio/audio_1620.wav
昌都地区的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1621.wav
我想点播电视剧《雕花的马鞍》。,video,/home/v2129375/dataset/tts_audio/audio_1622.wav
我想看打狗棍的点播视频,video,/home/v2129375/dataset/tts_audio/audio_1623.wav
佳木斯市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1624.wav
我想点播刘忠源的音乐,music,/home/v2129375/dataset/tts_audio/audio_1625.wav
我想点播米雪儿的《爱如初见》,music,/home/v2129375/dataset/tts_audio/audio_1626.wav
我想看电视剧谈笑风光,video,/home/v2129375/dataset/tts_audio/audio_1627.wav
玉树州的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1628.wav
景德镇市的天气怎么样？,city,/home/v2129375/dataset/tts_audio/audio_1629.wav
我想点播卓依婷的《无言的爱》,music,/home/v2129375/dataset/tts_audio/audio_1630.wav
我想点播陈学冬的音乐,music,/home/v2129375/dataset/tts_audio/audio_1631.wav
