manual_transcript,path,source
我想看大头儿子和小头爸爸的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1146.wav,video
庆阳市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1147.wav,city
我想点播小老鼠上灯台偷油吃下不来,/home/v2129375/dataset/tts_audio_diff_ref/audio_1148.wav,video
我想点播乌兰托娅的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1149.wav,music
重庆市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1150.wav,city
清远市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1151.wav,city
我想点播陈冠希的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1152.wav,music
我想点播开心儿歌数鸭子,/home/v2129375/dataset/tts_audio_diff_ref/audio_1153.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1154.wav,city
我想看电影《美人鱼》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1155.wav,video
我想点播李雪雅的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1156.wav,music
珠海市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1157.wav,city
梅州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1158.wav,city
我想点播谭咏麟的《蓝色时光》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1159.wav,music
我想看金刚狼的电影,/home/v2129375/dataset/tts_audio_diff_ref/audio_1160.wav,video
昌吉州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1161.wav,city
湖州市今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1162.wav,city
雅安的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1163.wav,city
潮州的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1164.wav,city
我想点播潘玮柏的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1165.wav,music
榆林的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1166.wav,city
我想点播《超级飞侠》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1167.wav,video
我想看电视剧狼人杀,/home/v2129375/dataset/tts_audio_diff_ref/audio_1168.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1169.wav,city
我想点播虎豹小霸王,/home/v2129375/dataset/tts_audio_diff_ref/audio_1170.wav,video
我想看电视剧麻辣变形计,/home/v2129375/dataset/tts_audio_diff_ref/audio_1171.wav,video
我想点播电视剧壹起去旅行,/home/v2129375/dataset/tts_audio_diff_ref/audio_1172.wav,video
我想点播张学友的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1173.wav,music
我想点播黄蓉的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1174.wav,music
洛阳的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1175.wav,city
我想点播弗雷德乐队的音乐。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1176.wav,music
我想听邓紫棋的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1177.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1178.wav,city
我想点播尹子璐的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1179.wav,music
黔西南布依族苗族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1180.wav,city
怒江自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1181.wav,city
我想点播曹芙嘉的《我爱你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1182.wav,music
我想看乌龙特工的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1183.wav,video
我想点播芭比娃娃梦想屋。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1184.wav,video
邵阳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1185.wav,city
我想看点播视频西海固纪事,/home/v2129375/dataset/tts_audio_diff_ref/audio_1186.wav,video
我想点播金木晨的《我的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1187.wav,music
我想点播刀妹的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1188.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1189.wav,city
荆门市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1190.wav,city
我想点播欧姐的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1191.wav,music
梧州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1192.wav,city
赣州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1193.wav,city
我想点播电视剧战壕,/home/v2129375/dataset/tts_audio_diff_ref/audio_1194.wav,video
我想看史密斯先生去华盛顿的剧集。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1195.wav,video
天津市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1196.wav,city
我想点播《奥特曼》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1197.wav,video
我想点播唐媛的汤圆,/home/v2129375/dataset/tts_audio_diff_ref/audio_1198.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1199.wav,city
我想看电视剧拜托拿稳,/home/v2129375/dataset/tts_audio_diff_ref/audio_1200.wav,video
贵阳的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1201.wav,city
保定的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1202.wav,city
平凉的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1203.wav,city
临夏市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1204.wav,city
广安市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1205.wav,city
我想点播《猫和老鼠》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1206.wav,video
我想点播电视剧细胞,/home/v2129375/dataset/tts_audio_diff_ref/audio_1207.wav,video
我想看美丽生活的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1208.wav,video
张家口的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1209.wav,city
我想看点播视频《龟兔赛跑》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1210.wav,video
高雄市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1211.wav,city
我想点播李馨巧的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1212.wav,music
呼和浩特市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1213.wav,city
我想点播李行亮的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1214.wav,music
凉山彝族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1215.wav,city
北海市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1216.wav,city
我想看电视剧一夜风流,/home/v2129375/dataset/tts_audio_diff_ref/audio_1217.wav,video
我想点播龙梅子冷漠的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1218.wav,music
甘南的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1219.wav,city
抚州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1220.wav,city
台北天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1221.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1222.wav,city
酒泉的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1223.wav,city
我想点播曲婉婷的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1224.wav,music
鹤壁的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1225.wav,city
柏林的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1226.wav,city
苏州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1227.wav,city
我想看电视剧校花的贴身高手,/home/v2129375/dataset/tts_audio_diff_ref/audio_1228.wav,video
我想点播张信哲的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1229.wav,music
济南今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1230.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1231.wav,city
我想看老鼠的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1232.wav,video
南平市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1233.wav,city
我想点播《猩球崛起》三集,/home/v2129375/dataset/tts_audio_diff_ref/audio_1234.wav,video
本溪市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1235.wav,city
南平的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1236.wav,city
我想点播《教父》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1237.wav,video
武汉的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1238.wav,city
我想看兔小贝的故事,/home/v2129375/dataset/tts_audio_diff_ref/audio_1239.wav,video
双鸭山市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1240.wav,city
廊坊市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1241.wav,city
本溪的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1242.wav,city
我想看《开心俱乐部》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1243.wav,video
休斯顿的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1244.wav,city
我想点播云雀合唱团的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1245.wav,music
我想点播电视剧《吉恩的妻子》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1246.wav,video
我想点播史俊威的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1247.wav,music
我想点播冯翰铭的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1248.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1249.wav,city
巴彦淖尔的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1250.wav,city
我想点播陆逖的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1251.wav,music
伊犁州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1252.wav,city
我想点播陈婷的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1253.wav,music
嘉峪关市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1254.wav,city
我想点播《疯狂外星人》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1255.wav,video
我想点播李玉刚的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1256.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1257.wav,city
我想看电视剧《在人间》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1258.wav,video
昭通的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1259.wav,city
日喀则的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1260.wav,city
博尔塔拉蒙古自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1261.wav,city
我想看点播视频《野战排》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1262.wav,video
宝鸡市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1263.wav,city
我想点播电视剧《十里桃花》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1264.wav,video
温州今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1265.wav,city
秦皇岛市的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1266.wav,city
我想看演员的电视剧,/home/v2129375/dataset/tts_audio_diff_ref/audio_1267.wav,video
我想点播克里斯托弗的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1268.wav,music
我想看电影愤怒的公牛,/home/v2129375/dataset/tts_audio_diff_ref/audio_1269.wav,video
基隆的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1270.wav,city
文山自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1271.wav,city
曲靖市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1272.wav,city
我想点播电视剧醉玲珑,/home/v2129375/dataset/tts_audio_diff_ref/audio_1273.wav,video
我想点播可儿的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1274.wav,music
我想点播安东的《无名之辈》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1275.wav,music
我想点播宝宝巴士的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1276.wav,music
我想看电视剧举国之重,/home/v2129375/dataset/tts_audio_diff_ref/audio_1277.wav,video
我想点播电视剧《落在树梢》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1278.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1279.wav,city
克拉玛依市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1280.wav,city
我想点播电视剧灰姑娘,/home/v2129375/dataset/tts_audio_diff_ref/audio_1281.wav,video
恩施自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1282.wav,city
中山市今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1283.wav,city
鸡西市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1284.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1285.wav,city
我想点播黑豹乐队的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1286.wav,music
南宁市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1287.wav,city
嘉兴今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1288.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1289.wav,city
菏泽的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1290.wav,city
我想点播《熊熊乐园》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1291.wav,video
泉州的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1292.wav,city
吴忠天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1293.wav,city
我想点播电视剧《地球最后的夜晚》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1294.wav,video
我想点播电视剧炉香赞佛,/home/v2129375/dataset/tts_audio_diff_ref/audio_1295.wav,video
衡阳市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1296.wav,city
七台河的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1297.wav,city
果洛的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1298.wav,city
我想点播《冰雪奇缘》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1299.wav,video
我想点播电视剧新同居时代,/home/v2129375/dataset/tts_audio_diff_ref/audio_1300.wav,video
我想点播吴俊泽的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1301.wav,music
我想点播电视剧唐人街探案二,/home/v2129375/dataset/tts_audio_diff_ref/audio_1302.wav,video
我想看东京很热的电视剧,/home/v2129375/dataset/tts_audio_diff_ref/audio_1303.wav,video
旧金山的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1304.wav,city
我想看电视剧雪花膏离奇命案,/home/v2129375/dataset/tts_audio_diff_ref/audio_1305.wav,video
我想点播电视剧《绿野仙踪》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1306.wav,video
我想看苹果的电影,/home/v2129375/dataset/tts_audio_diff_ref/audio_1307.wav,video
金华市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1308.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1309.wav,city
我想点播于淑珍的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1310.wav,music
我想点播电视剧王牌逗王牌,/home/v2129375/dataset/tts_audio_diff_ref/audio_1311.wav,video
唐山的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1312.wav,city
我想点播王雅洁的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1313.wav,music
我想点播谍影重重四,/home/v2129375/dataset/tts_audio_diff_ref/audio_1314.wav,video
甘南州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1315.wav,city
我想点播肖恩曼德斯的《Shape of You》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1316.wav,music
太原市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1317.wav,city
重庆今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1318.wav,city
日喀则地区的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1319.wav,city
包头市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1320.wav,city
我想点播冷漠小雪的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1321.wav,music
齐齐哈尔市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1322.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1323.wav,city
孝感市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1324.wav,city
淄博市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1325.wav,city
巴中天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1326.wav,city
我想看电视剧自寻死路,/home/v2129375/dataset/tts_audio_diff_ref/audio_1327.wav,video
我想看蜘蛛侠的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1328.wav,video
我想点播廖名扬的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1329.wav,music
伊犁的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1330.wav,city
喀什的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1331.wav,city
贺州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1332.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1333.wav,city
我想点播电视剧新乌龙院之笑闹江湖,/home/v2129375/dataset/tts_audio_diff_ref/audio_1334.wav,video
我想点播电视剧恋之欲室,/home/v2129375/dataset/tts_audio_diff_ref/audio_1335.wav,video
我想看盗墓笔记的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1336.wav,video
我想点播王绎龙的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1337.wav,music
我想点播刘惜君的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1338.wav,music
黑河的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1339.wav,city
德宏傣族景颇族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1340.wav,city
我想看点播视频宝贝在这儿,/home/v2129375/dataset/tts_audio_diff_ref/audio_1341.wav,video
我想听蔡少芬的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1342.wav,music
香港今天的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1343.wav,city
我想点播《巨齿鲨》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1344.wav,video
我想点播《生日快乐》视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1345.wav,video
我想点播电视剧乐比悠悠,/home/v2129375/dataset/tts_audio_diff_ref/audio_1346.wav,video
我想点播李克勤的《茄子》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1347.wav,music
普洱市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1348.wav,city
我想点播小熊乐园的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1349.wav,music
我想点播小苹果,/home/v2129375/dataset/tts_audio_diff_ref/audio_1350.wav,video
我想点播罗大佑的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1351.wav,music
我想点播电视剧《三个和尚》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1352.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1353.wav,city
我想点播电视剧永垂不朽,/home/v2129375/dataset/tts_audio_diff_ref/audio_1354.wav,video
岳阳的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1355.wav,city
鸡西的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1356.wav,city
我想点播海龟先生的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1357.wav,music
我想看超人电视剧,/home/v2129375/dataset/tts_audio_diff_ref/audio_1358.wav,video
我想点播大冒险,/home/v2129375/dataset/tts_audio_diff_ref/audio_1359.wav,video
沈阳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1360.wav,city
我想点播郭峰的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1361.wav,music
郴州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1362.wav,city
临沂市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1363.wav,city
衢州市今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1364.wav,city
我想点播宝贝当家,/home/v2129375/dataset/tts_audio_diff_ref/audio_1365.wav,video
亳州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1366.wav,city
我想点播毛阿敏的《我爱你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1367.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1368.wav,city
我想点播张艺兴的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1369.wav,music
我想看飞刀传说的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1370.wav,video
我想看电视剧观复锵锵,/home/v2129375/dataset/tts_audio_diff_ref/audio_1371.wav,video
我想看电影美女与野兽,/home/v2129375/dataset/tts_audio_diff_ref/audio_1372.wav,video
日喀则的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1373.wav,city
邢台市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1374.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1375.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1376.wav,city
我想听小蓓蕾组合的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1377.wav,music
萍乡今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1378.wav,city
济宁的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1379.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1380.wav,city
长治市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1381.wav,city
我想点播黄伟年的《黄河》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1382.wav,music
温州今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1383.wav,city
澳门今天的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1384.wav,city
我想看黄梅戏的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1385.wav,video
我想点播李健的《青花瓷》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1386.wav,music
我想点播《木乃伊男孩》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1387.wav,video
我想看日瓦戈医生的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1388.wav,video
丽水市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1389.wav,city
我想点播西游记女儿国。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1390.wav,video
我想看电视剧信仰,/home/v2129375/dataset/tts_audio_diff_ref/audio_1391.wav,video
我想看电视剧另一个家,/home/v2129375/dataset/tts_audio_diff_ref/audio_1392.wav,video
我想看动物世界的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1393.wav,video
我想看电影《卡萨布兰卡》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1394.wav,video
我想点播小虎队的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1395.wav,music
我想点播藤田惠美的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1396.wav,music
台州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1397.wav,city
我想看猎人视频。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1398.wav,video
我想看抢劫恋爱剧集,/home/v2129375/dataset/tts_audio_diff_ref/audio_1399.wav,video
我想点播乌达木的《无名之辈》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1400.wav,music
我想看电视剧《我会听话》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1401.wav,video
海口市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1402.wav,city
我想点播电视剧《欢乐颂》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1403.wav,video
杭州今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1404.wav,city
滨州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1405.wav,city
湘西土家族苗族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1406.wav,city
广元市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1407.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1408.wav,city
我想看红灯的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1409.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1410.wav,city
迪庆的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1411.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1412.wav,city
阳江市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1413.wav,city
我想点播《速度与激情八》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1414.wav,video
蚌埠市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1415.wav,city
慕尼黑的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1416.wav,city
张家界市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1417.wav,city
我想看红楼梦的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1418.wav,video
我想点播张雨行的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1419.wav,music
台州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1420.wav,city
我想点播于红梅的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1421.wav,music
我想看巨神战击队的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1422.wav,video
我想点播苏芮的《我爱你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1423.wav,music
三门峡今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1424.wav,city
我想点播电视剧《现代启示录》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1425.wav,video
太原的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1426.wav,city
深圳的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1427.wav,city
我想点播夏呈青的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1428.wav,music
我想点播海底小纵队,/home/v2129375/dataset/tts_audio_diff_ref/audio_1429.wav,video
我想点播郑秀文的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1430.wav,music
